ds,y,vix
2019-02-23 22:00:00,4110.43,30.561
2019-02-23 23:00:00,4105.46,30.561
2019-02-24 00:00:00,4121.04,30.561
2019-02-24 01:00:00,4127.57,30.561
2019-02-24 02:00:00,4147.79,30.561
2019-02-24 03:00:00,4167.81,30.561
2019-02-24 04:00:00,4156.7,30.561
2019-02-24 05:00:00,4151.7,30.561
2019-02-24 06:00:00,4159.76,30.561
2019-02-24 07:00:00,4156.02,30.561
2019-02-24 08:00:00,4147.65,30.561
2019-02-24 09:00:00,4139.12,30.561
2019-02-24 10:00:00,4134.69,30.561
2019-02-24 11:00:00,4135.25,30.561
2019-02-24 12:00:00,4112.09,30.561
2019-02-24 13:00:00,4103.25,30.561
2019-02-24 14:00:00,3844.64,30.561
2019-02-24 15:00:00,3795.41,30.561
2019-02-24 16:00:00,3746.78,30.561
2019-02-24 17:00:00,3765.75,30.561
2019-02-24 18:00:00,3770.09,30.561
2019-02-24 19:00:00,3775.85,30.561
2019-02-24 20:00:00,3777.19,30.561
2019-02-24 21:00:00,3792,30.561
2019-02-24 22:00:00,3763.68,30.561
2019-02-24 23:00:00,3753.57,30.561
2019-02-25 00:00:00,3751.48,30.561
2019-02-25 01:00:00,3762.39,30.561
2019-02-25 02:00:00,3764.7,30.561
2019-02-25 03:00:00,3779.04,30.561
2019-02-25 04:00:00,3780.14,30.561
2019-02-25 05:00:00,3769.67,30.561
2019-02-25 06:00:00,3782.91,29.751
2019-02-25 07:00:00,3766.66,29.718
2019-02-25 08:00:00,3768.43,29.981
2019-02-25 09:00:00,3776.92,30.399
2019-02-25 10:00:00,3768.99,30.42
2019-02-25 11:00:00,3780.84,30.448
2019-02-25 12:00:00,3787.84,31.117
2019-02-25 13:00:00,3786.79,31.117
2019-02-25 14:00:00,3777.92,31.117
2019-02-25 15:00:00,3786.15,31.117
2019-02-25 16:00:00,3812.93,31.117
2019-02-25 17:00:00,3824.19,31.117
2019-02-25 18:00:00,3845.34,31.117
2019-02-25 19:00:00,3846.86,31.117
2019-02-25 20:00:00,3828.14,31.117
2019-02-25 21:00:00,3819.96,31.117
2019-02-25 22:00:00,3821.91,31.117
2019-02-25 23:00:00,3823.7,31.117
2019-02-26 00:00:00,3816.86,31.117
2019-02-26 01:00:00,3818.26,31.117
2019-02-26 02:00:00,3821.38,31.117
2019-02-26 03:00:00,3826.58,31.117
2019-02-26 04:00:00,3817.64,31.117
2019-02-26 05:00:00,3786.3,31.117
2019-02-26 06:00:00,3776.11,31.332
2019-02-26 07:00:00,3779.53,31.568
2019-02-26 08:00:00,3786.56,31.188
2019-02-26 09:00:00,3784.8,31.322
2019-02-26 10:00:00,3798.48,31.288
2019-02-26 11:00:00,3797.02,30.991
2019-02-26 12:00:00,3788.4,31.378
2019-02-26 13:00:00,3784.31,31.378
2019-02-26 14:00:00,3799.09,31.378
2019-02-26 15:00:00,3809.88,31.378
2019-02-26 16:00:00,3797.47,31.378
2019-02-26 17:00:00,3792.57,31.378
2019-02-26 18:00:00,3800.84,31.378
2019-02-26 19:00:00,3800.98,31.378
2019-02-26 20:00:00,3799.57,31.378
2019-02-26 21:00:00,3798.16,31.378
2019-02-26 22:00:00,3792.76,31.378
2019-02-26 23:00:00,3796.11,31.378
2019-02-27 00:00:00,3786.73,31.378
2019-02-27 01:00:00,3783.38,31.378
2019-02-27 02:00:00,3794.35,31.378
2019-02-27 03:00:00,3799.39,31.378
2019-02-27 04:00:00,3803.78,31.378
2019-02-27 05:00:00,3804.78,31.378
2019-02-27 06:00:00,3800.45,31.788
2019-02-27 07:00:00,3805.95,32.108
2019-02-27 08:00:00,3812.35,31.581
2019-02-27 09:00:00,3808.69,31.408
2019-02-27 10:00:00,3811.23,31.448
2019-02-27 11:00:00,3809.61,31.281
2019-02-27 12:00:00,3813.45,31.437
2019-02-27 13:00:00,3816.36,31.437
2019-02-27 14:00:00,3799.67,31.437
2019-02-27 15:00:00,3798.02,31.437
2019-02-27 16:00:00,3799.09,31.437
2019-02-27 17:00:00,3803.87,31.437
2019-02-27 18:00:00,3799.75,31.437
2019-02-27 19:00:00,3799.39,31.437
2019-02-27 20:00:00,3722.64,31.437
2019-02-27 21:00:00,3734.54,31.437
2019-02-27 22:00:00,3745.73,31.437
2019-02-27 23:00:00,3797.05,31.437
2019-02-28 00:00:00,3801.65,31.437
2019-02-28 01:00:00,3811.33,31.437
2019-02-28 02:00:00,3805.68,31.437
2019-02-28 03:00:00,3802.18,31.437
2019-02-28 04:00:00,3805.15,31.437
2019-02-28 05:00:00,3809.15,31.437
2019-02-28 06:00:00,3805.49,31.088
2019-02-28 07:00:00,3803,31.298
2019-02-28 08:00:00,3816.76,31.039
2019-02-28 09:00:00,3825.97,30.801
2019-02-28 10:00:00,3817.21,30.977
2019-02-28 11:00:00,3820.39,30.981
2019-02-28 12:00:00,3817.97,31.393
2019-02-28 13:00:00,3816.91,31.393
2019-02-28 14:00:00,3819.82,31.393
2019-02-28 15:00:00,3829.65,31.393
2019-02-28 16:00:00,3836.84,31.393
2019-02-28 17:00:00,3799.54,31.393
2019-02-28 18:00:00,3805.87,31.393
2019-02-28 19:00:00,3806.15,31.393
2019-02-28 20:00:00,3801.83,31.393
2019-02-28 21:00:00,3804.44,31.393
2019-02-28 22:00:00,3793.03,31.393
2019-02-28 23:00:00,3793.22,31.393
2019-03-01 00:00:00,3797.64,31.393
2019-03-01 01:00:00,3797.43,31.393
2019-03-01 02:00:00,3800.47,31.393
2019-03-01 03:00:00,3803.65,31.393
2019-03-01 04:00:00,3801.01,31.393
2019-03-01 05:00:00,3800.47,31.393
2019-03-01 06:00:00,3800.25,30.468
2019-03-01 07:00:00,3797.23,30.708
2019-03-01 08:00:00,3808.4,30.859
2019-03-01 09:00:00,3817.2,30.62
2019-03-01 10:00:00,3812.83,30.418
2019-03-01 11:00:00,3812.67,30.058
2019-03-01 12:00:00,3808.84,29.977
2019-03-01 13:00:00,3810.45,29.977
2019-03-01 14:00:00,3815.98,29.977
2019-03-01 15:00:00,3817.07,29.977
2019-03-01 16:00:00,3825.51,29.977
2019-03-01 17:00:00,3837.67,29.977
2019-03-01 18:00:00,3832.31,29.977
2019-03-01 19:00:00,3831.71,29.977
2019-03-01 20:00:00,3829.01,29.977
2019-03-01 21:00:00,3829.27,29.977
2019-03-01 22:00:00,3819.35,29.977
2019-03-01 23:00:00,3811.35,29.977
2019-03-02 00:00:00,3810.66,29.977
2019-03-02 01:00:00,3811,29.977
2019-03-02 02:00:00,3813.56,29.977
2019-03-02 03:00:00,3814.37,29.977
2019-03-02 04:00:00,3804.22,29.977
2019-03-02 05:00:00,3803.15,29.977
2019-03-02 06:00:00,3801.9,29.977
2019-03-02 07:00:00,3793.85,29.977
2019-03-02 08:00:00,3784.09,29.977
2019-03-02 09:00:00,3797.72,29.977
2019-03-02 10:00:00,3795.63,29.977
2019-03-02 11:00:00,3810.4,29.977
2019-03-02 12:00:00,3810.92,29.977
2019-03-02 13:00:00,3812.73,29.977
2019-03-02 14:00:00,3807.45,29.977
2019-03-02 15:00:00,3807.92,29.977
2019-03-02 16:00:00,3799.37,29.977
2019-03-02 17:00:00,3798.16,29.977
2019-03-02 18:00:00,3799.46,29.977
2019-03-02 19:00:00,3803.3,29.977
2019-03-02 20:00:00,3802.66,29.977
2019-03-02 21:00:00,3807.3,29.977
2019-03-02 22:00:00,3809.21,29.977
2019-03-02 23:00:00,3808.65,29.977
2019-03-03 00:00:00,3812.54,29.977
2019-03-03 01:00:00,3814,29.977
2019-03-03 02:00:00,3808.95,29.977
2019-03-03 03:00:00,3806.12,29.977
2019-03-03 04:00:00,3811.79,29.977
2019-03-03 05:00:00,3806.1,29.977
2019-03-03 06:00:00,3808.66,29.977
2019-03-03 07:00:00,3808.52,29.977
2019-03-03 08:00:00,3802.31,29.977
2019-03-03 09:00:00,3806.96,29.977
2019-03-03 10:00:00,3806.79,29.977
2019-03-03 11:00:00,3808.89,29.977
2019-03-03 12:00:00,3805.6,29.977
2019-03-03 13:00:00,3797.19,29.977
2019-03-03 14:00:00,3804.06,29.977
2019-03-03 15:00:00,3792.58,29.977
2019-03-03 16:00:00,3784.56,29.977
2019-03-03 17:00:00,3789.82,29.977
2019-03-03 18:00:00,3790.08,29.977
2019-03-03 19:00:00,3789.75,29.977
2019-03-03 20:00:00,3791.66,29.977
2019-03-03 21:00:00,3789.21,29.977
2019-03-03 22:00:00,3784.46,29.977
2019-03-03 23:00:00,3770.72,29.977
2019-03-04 00:00:00,3798.4,29.977
2019-03-04 01:00:00,3803.11,29.977
2019-03-04 02:00:00,3794.44,29.977
2019-03-04 03:00:00,3780.96,29.977
2019-03-04 04:00:00,3755.51,29.977
2019-03-04 05:00:00,3716.94,29.977
2019-03-04 06:00:00,3721.08,29.287
2019-03-04 07:00:00,3731.01,29.897
2019-03-04 08:00:00,3714.45,31.518
2019-03-04 09:00:00,3712.58,31.841
2019-03-04 10:00:00,3691.26,31.029
2019-03-04 11:00:00,3704.28,30.861
2019-03-04 12:00:00,3702.55,30.687
2019-03-04 13:00:00,3700.05,30.687
2019-03-04 14:00:00,3706.23,30.687
2019-03-04 15:00:00,3708.7,30.687
2019-03-04 16:00:00,3711.25,30.687
2019-03-04 17:00:00,3715.19,30.687
2019-03-04 18:00:00,3706.65,30.687
2019-03-04 19:00:00,3703.06,30.687
2019-03-04 20:00:00,3703.92,30.687
2019-03-04 21:00:00,3700.33,30.687
2019-03-04 22:00:00,3699.35,30.687
2019-03-04 23:00:00,3689.41,30.687
2019-03-05 00:00:00,3706.3,30.687
2019-03-05 01:00:00,3702.12,30.687
2019-03-05 02:00:00,3697.55,30.687
2019-03-05 03:00:00,3694.38,30.687
2019-03-05 04:00:00,3695.71,30.687
2019-03-05 05:00:00,3704.68,30.687
2019-03-05 06:00:00,3710.56,31.12
2019-03-05 07:00:00,3714.92,31.241
2019-03-05 08:00:00,3725.26,30.809
2019-03-05 09:00:00,3723.58,30.621
2019-03-05 10:00:00,3719.29,30.692
2019-03-05 11:00:00,3721.15,30.54
2019-03-05 12:00:00,3733.58,30.87
2019-03-05 13:00:00,3784.95,30.87
2019-03-05 14:00:00,3819.88,30.87
2019-03-05 15:00:00,3825.79,30.87
2019-03-05 16:00:00,3849.56,30.87
2019-03-05 17:00:00,3830.38,30.87
2019-03-05 18:00:00,3837.85,30.87
2019-03-05 19:00:00,3845.08,30.87
2019-03-05 20:00:00,3843.65,30.87
2019-03-05 21:00:00,3830.34,30.87
2019-03-05 22:00:00,3831.13,30.87
2019-03-05 23:00:00,3841.53,30.87
2019-03-06 00:00:00,3835.1,30.87
2019-03-06 01:00:00,3824.94,30.87
2019-03-06 02:00:00,3827.61,30.87
2019-03-06 03:00:00,3819.6,30.87
2019-03-06 04:00:00,3817.15,30.87
2019-03-06 05:00:00,3825.29,30.87
2019-03-06 06:00:00,3831.78,31.239
2019-03-06 07:00:00,3841.12,31.282
2019-03-06 08:00:00,3834.76,31.527
2019-03-06 09:00:00,3839.39,31.928
2019-03-06 10:00:00,3857.94,31.379
2019-03-06 11:00:00,3847.8,31.517
2019-03-06 12:00:00,3850.21,31.688
2019-03-06 13:00:00,3845.09,31.688
2019-03-06 14:00:00,3832.32,31.688
2019-03-06 15:00:00,3845.39,31.688
2019-03-06 16:00:00,3848.53,31.688
2019-03-06 17:00:00,3847.26,31.688
2019-03-06 18:00:00,3844.18,31.688
2019-03-06 19:00:00,3846.11,31.688
2019-03-06 20:00:00,3843.74,31.688
2019-03-06 21:00:00,3841.37,31.688
2019-03-06 22:00:00,3847.33,31.688
2019-03-06 23:00:00,3850.31,31.688
2019-03-07 00:00:00,3857.13,31.688
2019-03-07 01:00:00,3872.38,31.688
2019-03-07 02:00:00,3863.5,31.688
2019-03-07 03:00:00,3875.82,31.688
2019-03-07 04:00:00,3881.06,31.688
2019-03-07 05:00:00,3866.77,31.688
2019-03-07 06:00:00,3854.63,33.091
2019-03-07 07:00:00,3855.61,32.887
2019-03-07 08:00:00,3848.22,32.629
2019-03-07 09:00:00,3842.05,32.227
2019-03-07 10:00:00,3838.03,32.629
2019-03-07 11:00:00,3846.93,33.419
2019-03-07 12:00:00,3854.03,32.988
2019-03-07 13:00:00,3861.7,32.988
2019-03-07 14:00:00,3856.79,32.988
2019-03-07 15:00:00,3874.83,32.988
2019-03-07 16:00:00,3868.89,32.988
2019-03-07 17:00:00,3867.19,32.988
2019-03-07 18:00:00,3864.37,32.988
2019-03-07 19:00:00,3867.34,32.988
2019-03-07 20:00:00,3866.01,32.988
2019-03-07 21:00:00,3867.69,32.988
2019-03-07 22:00:00,3864.33,32.988
2019-03-07 23:00:00,3855.87,32.988
2019-03-08 00:00:00,3856.64,32.988
2019-03-08 01:00:00,3861.97,32.988
2019-03-08 02:00:00,3860.03,32.988
2019-03-08 03:00:00,3854.53,32.988
2019-03-08 04:00:00,3864.63,32.988
2019-03-08 05:00:00,3871.32,32.988
2019-03-08 06:00:00,3895.4,34.187
2019-03-08 07:00:00,3869.08,34.178
2019-03-08 08:00:00,3865.45,33.962
2019-03-08 09:00:00,3864,34.362
2019-03-08 10:00:00,3877.02,33.932
2019-03-08 11:00:00,3877.2,33.517
2019-03-08 12:00:00,3876.76,33.167
2019-03-08 13:00:00,3881.11,33.167
2019-03-08 14:00:00,3889.78,33.167
2019-03-08 15:00:00,3888.39,33.167
2019-03-08 16:00:00,3883.56,33.167
2019-03-08 17:00:00,3887.18,33.167
2019-03-08 18:00:00,3889.79,33.167
2019-03-08 19:00:00,3891.55,33.167
2019-03-08 20:00:00,3897.2,33.167
2019-03-08 21:00:00,3881.07,33.167
2019-03-08 22:00:00,3816.42,33.167
2019-03-08 23:00:00,3835.03,33.167
2019-03-09 00:00:00,3847.98,33.167
2019-03-09 01:00:00,3855.9,33.167
2019-03-09 02:00:00,3857.69,33.167
2019-03-09 03:00:00,3855.53,33.167
2019-03-09 04:00:00,3850.81,33.167
2019-03-09 05:00:00,3857.73,33.167
2019-03-09 06:00:00,3877.27,33.167
2019-03-09 07:00:00,3902.35,33.167
2019-03-09 08:00:00,3892.05,33.167
2019-03-09 09:00:00,3903.74,33.167
2019-03-09 10:00:00,3897.15,33.167
2019-03-09 11:00:00,3893.84,33.167
2019-03-09 12:00:00,3899.96,33.167
2019-03-09 13:00:00,3907.63,33.167
2019-03-09 14:00:00,3919.54,33.167
2019-03-09 15:00:00,3930.86,33.167
2019-03-09 16:00:00,3928.78,33.167
2019-03-09 17:00:00,3892.96,33.167
2019-03-09 18:00:00,3907.01,33.167
2019-03-09 19:00:00,3907.7,33.167
2019-03-09 20:00:00,3896.97,33.167
2019-03-09 21:00:00,3893.45,33.167
2019-03-09 22:00:00,3891.14,33.167
2019-03-09 23:00:00,3911.26,33.167
2019-03-10 00:00:00,3908.26,33.167
2019-03-10 01:00:00,3911.33,33.167
2019-03-10 02:00:00,3908.11,33.167
2019-03-10 03:00:00,3899.57,33.167
2019-03-10 04:00:00,3896.2,33.167
2019-03-10 05:00:00,3897.19,33.167
2019-03-10 06:00:00,3882.84,33.167
2019-03-10 07:00:00,3877.45,33.167
2019-03-10 08:00:00,3892.02,33.167
2019-03-10 09:00:00,3887.36,33.167
2019-03-10 10:00:00,3887.51,33.167
2019-03-10 11:00:00,3892.4,33.167
2019-03-10 12:00:00,3891.23,33.167
2019-03-10 13:00:00,3881.18,33.167
2019-03-10 14:00:00,3887.64,33.167
2019-03-10 15:00:00,3891.46,33.167
2019-03-10 16:00:00,3878.54,33.167
2019-03-10 17:00:00,3884.17,33.167
2019-03-10 18:00:00,3881.43,33.167
2019-03-10 19:00:00,3880.4,33.167
2019-03-10 20:00:00,3890.07,33.167
2019-03-10 21:00:00,3897.35,33.167
2019-03-10 22:00:00,3900.08,33.167
2019-03-10 23:00:00,3902.85,33.167
2019-03-11 00:00:00,3901.64,33.167
2019-03-11 01:00:00,3907.7,33.167
2019-03-11 02:00:00,3905.49,33.167
2019-03-11 03:00:00,3906.15,33.167
2019-03-11 04:00:00,3896.67,33.167
2019-03-11 05:00:00,3872.2,33.167
2019-03-11 06:00:00,3868.4,33.167
2019-03-11 07:00:00,3868.89,33.167
2019-03-11 08:00:00,3866.57,31.148
2019-03-11 09:00:00,3873.72,31.042
2019-03-11 10:00:00,3868.42,30.987
2019-03-11 11:00:00,3859.1,30.797
2019-03-11 12:00:00,3833.96,30.797
2019-03-11 13:00:00,3839.97,30.797
2019-03-11 14:00:00,3839.08,30.797
2019-03-11 15:00:00,3840,30.797
2019-03-11 16:00:00,3838.32,30.797
2019-03-11 17:00:00,3846.99,30.797
2019-03-11 18:00:00,3849.6,30.797
2019-03-11 19:00:00,3845.29,30.797
2019-03-11 20:00:00,3844.66,30.797
2019-03-11 21:00:00,3846.64,30.797
2019-03-11 22:00:00,3854.12,30.797
2019-03-11 23:00:00,3852.45,30.797
2019-03-12 00:00:00,3834.44,30.797
2019-03-12 01:00:00,3821.27,30.797
2019-03-12 02:00:00,3808.92,30.797
2019-03-12 03:00:00,3811.53,30.797
2019-03-12 04:00:00,3810.05,30.797
2019-03-12 05:00:00,3818.84,30.298
2019-03-12 06:00:00,3816.88,30.041
2019-03-12 07:00:00,3824.48,29.927
2019-03-12 08:00:00,3850.94,30.039
2019-03-12 09:00:00,3856.36,29.99
2019-03-12 10:00:00,3868.18,29.927
2019-03-12 11:00:00,3866.18,29.92
2019-03-12 12:00:00,3867.42,29.92
2019-03-12 13:00:00,3868.56,29.92
2019-03-12 14:00:00,3866.27,29.92
2019-03-12 15:00:00,3857.62,29.92
2019-03-12 16:00:00,3849.13,29.92
2019-03-12 17:00:00,3859.19,29.92
2019-03-12 18:00:00,3854.86,29.92
2019-03-12 19:00:00,3852.28,29.92
2019-03-12 20:00:00,3863.12,29.92
2019-03-12 21:00:00,3864,29.92
2019-03-12 22:00:00,3864.28,29.92
2019-03-12 23:00:00,3854.9,29.92
2019-03-13 00:00:00,3857.37,29.92
2019-03-13 01:00:00,3859.22,29.92
2019-03-13 02:00:00,3855.81,29.92
2019-03-13 03:00:00,3866.52,29.92
2019-03-13 04:00:00,3862.83,29.92
2019-03-13 05:00:00,3858.57,29.562
2019-03-13 06:00:00,3856.05,29.408
2019-03-13 07:00:00,3856.79,29.479
2019-03-13 08:00:00,3854.86,29.537
2019-03-13 09:00:00,3851.02,29.487
2019-03-13 10:00:00,3837.43,29.638
2019-03-13 11:00:00,3841.18,29.598
2019-03-13 12:00:00,3844.2,29.598
2019-03-13 13:00:00,3864.02,29.598
2019-03-13 14:00:00,3855.46,29.598
2019-03-13 15:00:00,3845.37,29.598
2019-03-13 16:00:00,3847.9,29.598
2019-03-13 17:00:00,3850.66,29.598
2019-03-13 18:00:00,3852.59,29.598
2019-03-13 19:00:00,3855.76,29.598
2019-03-13 20:00:00,3849.85,29.598
2019-03-13 21:00:00,3847.5,29.598
2019-03-13 22:00:00,3846.98,29.598
2019-03-13 23:00:00,3853.64,29.598
2019-03-14 00:00:00,3851.03,29.598
2019-03-14 01:00:00,3858.68,29.598
2019-03-14 02:00:00,3856.16,29.598
2019-03-14 03:00:00,3851.24,29.598
2019-03-14 04:00:00,3850.09,29.598
2019-03-14 05:00:00,3849.96,29.138
2019-03-14 06:00:00,3842.85,29.188
2019-03-14 07:00:00,3841.08,29.067
2019-03-14 08:00:00,3845.05,29.037
2019-03-14 09:00:00,3845.82,29.489
2019-03-14 10:00:00,3845.67,29.147
2019-03-14 11:00:00,3844.59,29.123
2019-03-14 12:00:00,3842.72,29.123
2019-03-14 13:00:00,3848.65,29.123
2019-03-14 14:00:00,3843.76,29.123
2019-03-14 15:00:00,3855.8,29.123
2019-03-14 16:00:00,3851.07,29.123
2019-03-14 17:00:00,3853.03,29.123
2019-03-14 18:00:00,3852.75,29.123
2019-03-14 19:00:00,3851.17,29.123
2019-03-14 20:00:00,3853.37,29.123
2019-03-14 21:00:00,3851.07,29.123
2019-03-14 22:00:00,3853.52,29.123
2019-03-14 23:00:00,3853.87,29.123
2019-03-15 00:00:00,3858.37,29.123
2019-03-15 01:00:00,3858.68,29.123
2019-03-15 02:00:00,3856.16,29.123
2019-03-15 03:00:00,3851.24,29.123
2019-03-15 04:00:00,3850.09,29.123
2019-03-15 05:00:00,3849.96,28.562
2019-03-15 06:00:00,3842.85,28.527
2019-03-15 07:00:00,3841.08,28.2
2019-03-15 08:00:00,3845.05,28.32
2019-03-15 09:00:00,3845.82,28.459
2019-03-15 10:00:00,3845.67,28.398
2019-03-15 11:00:00,3844.59,28.552
2019-03-15 12:00:00,3842.72,28.552
2019-03-15 13:00:00,3848.65,28.552
2019-03-15 14:00:00,3843.76,28.552
2019-03-15 15:00:00,3855.8,28.552
2019-03-15 16:00:00,3851.07,28.552
2019-03-15 17:00:00,3853.03,28.552
2019-03-15 18:00:00,3852.75,28.552
2019-03-15 19:00:00,3851.17,28.552
2019-03-15 20:00:00,3853.37,28.552
2019-03-15 21:00:00,3851.07,28.552
2019-03-15 22:00:00,3853.52,28.552
2019-03-15 23:00:00,3853.87,28.552
2019-03-16 00:00:00,3858.37,28.552
2019-03-16 01:00:00,3864.28,28.552
2019-03-16 02:00:00,3860.82,28.552
2019-03-16 03:00:00,3856.52,28.552
2019-03-16 04:00:00,3856.59,28.552
2019-03-16 05:00:00,3860.84,28.552
2019-03-16 06:00:00,3858,28.552
2019-03-16 07:00:00,3851.2,28.552
2019-03-16 08:00:00,3854.51,28.552
2019-03-16 09:00:00,3859.17,28.552
2019-03-16 10:00:00,3865.95,28.552
2019-03-16 11:00:00,3878.64,28.552
2019-03-16 12:00:00,3883.83,28.552
2019-03-16 13:00:00,3883.11,28.552
2019-03-16 14:00:00,3885.34,28.552
2019-03-16 15:00:00,3900.56,28.552
2019-03-16 16:00:00,3897.2,28.552
2019-03-16 17:00:00,3896.75,28.552
2019-03-16 18:00:00,3899.88,28.552
2019-03-16 19:00:00,3903.4,28.552
2019-03-16 20:00:00,3898.93,28.552
2019-03-16 21:00:00,3892.02,28.552
2019-03-16 22:00:00,3895.63,28.552
2019-03-16 23:00:00,3898.09,28.552
2019-03-17 00:00:00,3910.57,28.552
2019-03-17 01:00:00,3919.06,28.552
2019-03-17 02:00:00,3931.01,28.552
2019-03-17 03:00:00,3947.81,28.552
2019-03-17 04:00:00,3993.18,28.552
2019-03-17 05:00:00,4013.73,28.552
2019-03-17 06:00:00,4002.39,28.552
2019-03-17 07:00:00,4002.55,28.552
2019-03-17 08:00:00,3992.76,28.552
2019-03-17 09:00:00,3999.05,28.552
2019-03-17 10:00:00,4008.65,28.552
2019-03-17 11:00:00,4003.91,28.552
2019-03-17 12:00:00,3977.21,28.552
2019-03-17 13:00:00,3977.25,28.552
2019-03-17 14:00:00,3985.13,28.552
2019-03-17 15:00:00,3978.5,28.552
2019-03-17 16:00:00,3982.87,28.552
2019-03-17 17:00:00,3981.81,28.552
2019-03-17 18:00:00,3981.27,28.552
2019-03-17 19:00:00,3976.68,28.552
2019-03-17 20:00:00,3973.56,28.552
2019-03-17 21:00:00,3980.43,28.552
2019-03-17 22:00:00,3983.36,28.552
2019-03-17 23:00:00,3989.06,28.552
2019-03-18 00:00:00,3966.68,28.552
2019-03-18 01:00:00,3968.9,28.552
2019-03-18 02:00:00,3951.34,28.552
2019-03-18 03:00:00,3952.66,28.552
2019-03-18 04:00:00,3941.13,28.552
2019-03-18 05:00:00,3943.78,28.438
2019-03-18 06:00:00,3950.87,28.597
2019-03-18 07:00:00,3950.22,29.047
2019-03-18 08:00:00,3954.56,28.583
2019-03-18 09:00:00,3953.55,28.48
2019-03-18 10:00:00,3960.39,28.397
2019-03-18 11:00:00,3966.93,28.627
2019-03-18 12:00:00,3960.13,28.627
2019-03-18 13:00:00,3964.09,28.627
2019-03-18 14:00:00,3972.51,28.627
2019-03-18 15:00:00,3969.5,28.627
2019-03-18 16:00:00,3966.44,28.627
2019-03-18 17:00:00,3963.77,28.627
2019-03-18 18:00:00,3967.62,28.627
2019-03-18 19:00:00,3969.22,28.627
2019-03-18 20:00:00,3973.99,28.627
2019-03-18 21:00:00,3977.9,28.627
2019-03-18 22:00:00,3968.5,28.627
2019-03-18 23:00:00,3965.86,28.627
2019-03-19 00:00:00,3976.78,28.627
2019-03-19 01:00:00,3999.61,28.627
2019-03-19 02:00:00,4000.15,28.627
2019-03-19 03:00:00,3994.44,28.627
2019-03-19 04:00:00,3983.8,28.627
2019-03-19 05:00:00,3960.73,28.26
2019-03-19 06:00:00,3953.12,28.639
2019-03-19 07:00:00,3952.46,28.438
2019-03-19 08:00:00,3960.36,28.758
2019-03-19 09:00:00,3958.94,28.717
2019-03-19 10:00:00,3952.2,28.758
2019-03-19 11:00:00,3951.89,28.888
2019-03-19 12:00:00,3962.77,28.888
2019-03-19 13:00:00,3962.64,28.888
2019-03-19 14:00:00,3959.04,28.888
2019-03-19 15:00:00,3965.86,28.888
2019-03-19 16:00:00,3966.41,28.888
2019-03-19 17:00:00,3962.74,28.888
2019-03-19 18:00:00,3963.26,28.888
2019-03-19 19:00:00,3960.01,28.888
2019-03-19 20:00:00,3972.44,28.888
2019-03-19 21:00:00,3974.02,28.888
2019-03-19 22:00:00,3972.99,28.888
2019-03-19 23:00:00,3968.29,28.888
2019-03-20 00:00:00,3976.34,28.888
2019-03-20 01:00:00,3977.39,28.888
2019-03-20 02:00:00,3974.28,28.888
2019-03-20 03:00:00,3977.3,28.888
2019-03-20 04:00:00,3958.75,28.888
2019-03-20 05:00:00,3961.69,29.348
2019-03-20 06:00:00,3962.14,29.037
2019-03-20 07:00:00,3957.9,29.282
2019-03-20 08:00:00,3958.02,29.098
2019-03-20 09:00:00,3968,29.048
2019-03-20 10:00:00,3972.46,28.379
2019-03-20 11:00:00,3969.39,29.152
2019-03-20 12:00:00,3967.5,29.152
2019-03-20 13:00:00,3969.54,29.152
2019-03-20 14:00:00,3978.86,29.152
2019-03-20 15:00:00,3975.43,29.152
2019-03-20 16:00:00,3987.27,29.152
2019-03-20 17:00:00,4000.56,29.152
2019-03-20 18:00:00,3997.32,29.152
2019-03-20 19:00:00,3991.28,29.152
2019-03-20 20:00:00,3993.13,29.152
2019-03-20 21:00:00,3987.2,29.152
2019-03-20 22:00:00,3992.54,29.152
2019-03-20 23:00:00,3996.6,29.152
2019-03-21 00:00:00,3992.29,29.152
2019-03-21 01:00:00,3974.42,29.152
2019-03-21 02:00:00,3973.94,29.152
2019-03-21 03:00:00,3974.97,29.152
2019-03-21 04:00:00,3974.89,29.152
2019-03-21 05:00:00,3978.26,28.938
2019-03-21 06:00:00,3982.18,28.888
2019-03-21 07:00:00,3984,28.64
2019-03-21 08:00:00,3988.98,28.602
2019-03-21 09:00:00,3986.25,28.728
2019-03-21 10:00:00,3983.97,28.617
2019-03-21 11:00:00,3996.99,28.729
2019-03-21 12:00:00,3993.19,28.729
2019-03-21 13:00:00,3997.48,28.729
2019-03-21 14:00:00,3997.45,28.729
2019-03-21 15:00:00,3999.4,28.729
2019-03-21 16:00:00,4015.16,28.729
2019-03-21 17:00:00,3999.15,28.729
2019-03-21 18:00:00,4005.78,28.729
2019-03-21 19:00:00,4010.42,28.729
2019-03-21 20:00:00,4014.14,28.729
2019-03-21 21:00:00,4010.73,28.729
2019-03-21 22:00:00,4030.58,28.729
2019-03-21 23:00:00,4028.81,28.729
2019-03-22 00:00:00,4037.65,28.729
2019-03-22 01:00:00,4023.74,28.729
2019-03-22 02:00:00,4030.35,28.729
2019-03-22 03:00:00,4028.16,28.729
2019-03-22 04:00:00,4027.66,28.729
2019-03-22 05:00:00,4021.09,30.397
2019-03-22 06:00:00,4025.1,30.759
2019-03-22 07:00:00,4030.79,31.938
2019-03-22 08:00:00,4031.97,31.59
2019-03-22 09:00:00,4031.02,31.557
